Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),NaturalGas:Facility [J](Hourly),Heating:NaturalGas [J](Hourly),Water Heater:WaterSystems:NaturalGas [J](Hourly),Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Water:Facility [m3](Monthly),EnergyTransfer:Facility [J](Monthly),ElectricityPurchased:Facility [J](Monthly),ElectricitySurplusSold:Facility [J](Monthly),ElectricityNet:Facility [J](Monthly),Carbon Equivalent:Facility [kg](Monthly),PlantLoopHeatingDemand:Facility [J](Monthly),MainsWater:Facility [m3](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Source:Facility [J](Monthly),SO2:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),PM10:Facility [kg](Monthly),CO:Facility [kg](Monthly),CO2:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly) 
 01/05  14:00:00,59037237.04915343,7296791.138226937,16100098.42739196,0.0,17820173.74176,17820173.74176,1631461.3642513196,0.0,1631461.3642513196 
 01/05  15:00:00,57716027.70151294,7296791.138226937,14778889.079751465,0.0,17820173.74176,17820173.74176,1631371.690755008,0.0,1631371.690755008 
 01/05  16:00:00,57149544.8991933,7296791.138226937,14212406.277431834,0.0,17820173.74176,17820173.74176,1631350.345354313,0.0,1631350.345354313 
 01/05  17:00:00,56095808.98250432,7296791.138226937,13158670.360742845,0.0,17820173.74176,17820173.74176,3190871.422931419,0.0,3190871.422931419 
 01/05  18:00:00,35824931.38606464,7296791.138226937,8727947.201423166,0.0,9900096.523200002,9900096.523200002,1631289.4619671546,0.0,1631289.4619671546 
 01/05  19:00:00,34232786.82905332,7296791.138226937,6166860.558331838,0.0,5940057.91392,7920077.218560001,72000.0,0.0,72000.0 
 01/05  20:00:00,34530929.73331022,7296791.138226937,5083203.462588747,0.0,5940057.91392,7920077.218560001,1631178.0042586455,0.0,1631178.0042586455 
 01/05  21:00:00,31522801.899197437,7296791.138226937,4055094.9331159587,0.0,3960038.6092800004,7920077.218560001,1631198.375232266,0.0,1631198.375232266 
 01/05  22:00:00,30707529.579603825,7296791.138226937,3239822.613522343,0.0,3960038.6092800004,7920077.218560001,1631024.87531963,0.0,1631024.87531963 
 01/05  23:00:00,18190896.523214538,0.0,0.0,0.0,1980019.3046400002,7920077.218560001,72000.0,0.0,72000.0 
 01/05  24:00:00,17200886.87089454,0.0,0.0,0.0,990009.6523200001,7920077.218560001,1631014.1587330762,0.0,1631014.1587330762 
 01/06  01:00:00,17200886.87089454,0.0,0.0,0.0,990009.6523200001,7920077.218560001,1631006.8437408423,0.0,1631006.8437408423 
 01/06  02:00:00,17200886.87089454,0.0,0.0,0.0,990009.6523200001,7920077.218560001,72000.0,0.0,72000.0 
 01/06  03:00:00,17200886.87089454,0.0,0.0,0.0,990009.6523200001,7920077.218560001,1631104.1203274834,0.0,1631104.1203274834 
 01/06  04:00:00,17200886.87089454,0.0,0.0,0.0,990009.6523200001,7920077.218560001,1631097.4033172429,0.0,1631097.4033172429 
 01/06  05:00:00,17200886.87089454,0.0,0.0,0.0,990009.6523200001,7920077.218560001,72000.0,0.0,72000.0 
 01/06  06:00:00,18190896.523214538,0.0,0.0,0.0,1980019.3046400002,7920077.218560001,1631121.9102163007,0.0,1631121.9102163007 
