Time,PSZ-AC:1:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Heat Cap [W],PSZ-AC:1:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:1:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Heat Cap [W],PSZ-AC:1:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Heat Cap [W],PSZ-AC:2:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Heat Cap [W],PSZ-AC:2:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Heat Cap [W],PSZ-AC:3:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Heat Cap [W],PSZ-AC:3:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Heat Cap [W],PSZ-AC:4:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Heat Cap [W],PSZ-AC:4:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Heat Cap [W],PSZ-AC:5:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Heat Cap [W],PSZ-AC:5:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 2:Des Tot Cool Cap [W]
19:50:00,2.686418E-01,9.179967E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.358383E+03,2.905189E-01,3.663110E+03,6.850999E+03,3.544197E-01,9.838154E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.029743E+03,2.444458E-01,3.073714E+03,5.467699E+03,2.233327E-01,6.086125E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,6.108565E+02,1.714515E-01,2.147502E+03,3.603292E+03,3.400314E-01,9.563367E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.029743E+03,2.569677E-01,3.227212E+03,5.631637E+03,2.231134E-01,6.081938E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,6.108565E+02,2.009144E-01,2.508674E+03,3.985731E+03
20:00:00,2.686559E-01,9.180264E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.377480E+03,2.892662E-01,3.628637E+03,6.813969E+03,3.544317E-01,9.838408E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.044219E+03,2.420664E-01,3.030054E+03,5.421342E+03,2.233407E-01,6.086295E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,6.194441E+02,1.701127E-01,2.122490E+03,3.576995E+03,3.400433E-01,9.563620E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.044219E+03,2.535234E-01,3.170498E+03,5.571278E+03,2.231214E-01,6.082108E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,6.194441E+02,1.942060E-01,2.417839E+03,3.888669E+03
20:10:00,2.686687E-01,9.180529E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.393104E+03,2.882496E-01,3.600520E+03,6.783699E+03,3.544425E-01,9.838631E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.056063E+03,2.401290E-01,2.994438E+03,5.383284E+03,2.233480E-01,6.086443E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,6.264703E+02,1.689690E-01,2.101427E+03,3.554663E+03,3.400541E-01,9.563842E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.056063E+03,2.510323E-01,3.128092E+03,5.526201E+03,2.231287E-01,6.082256E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,6.264703E+02,1.895936E-01,2.354253E+03,3.820698E+03
20:20:00,2.686802E-01,9.180763E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.408729E+03,2.874409E-01,3.574946E+03,6.756748E+03,3.544521E-01,9.838824E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.067908E+03,2.384981E-01,2.962574E+03,5.349977E+03,2.233544E-01,6.086572E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,6.334965E+02,1.679576E-01,2.081982E+03,3.534401E+03,3.400637E-01,9.564036E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.067908E+03,2.490439E-01,3.091845E+03,5.488662E+03,2.231352E-01,6.082385E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,6.334965E+02,1.861001E-01,2.304379E+03,3.768683E+03
20:30:00,2.686906E-01,9.180970E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.424353E+03,2.868189E-01,3.551662E+03,6.732414E+03,3.544606E-01,9.838992E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.079752E+03,2.371136E-01,2.933732E+03,5.319817E+03,2.233601E-01,6.086684E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,6.405227E+02,1.670562E-01,2.063888E+03,3.515506E+03,3.400722E-01,9.564204E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.079752E+03,2.474211E-01,3.060080E+03,5.455732E+03,2.231408E-01,6.082496E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,6.405227E+02,1.833703E-01,2.263870E+03,3.726373E+03
20:40:00,2.686998E-01,9.181153E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.439977E+03,2.863277E-01,3.529990E+03,6.709929E+03,3.544680E-01,9.839138E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.091596E+03,2.359114E-01,2.907132E+03,5.292064E+03,2.233651E-01,6.086781E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,6.475489E+02,1.662361E-01,2.046794E+03,3.497669E+03,3.400797E-01,9.564351E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.091596E+03,2.460678E-01,3.031626E+03,5.426302E+03,2.231458E-01,6.082593E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,6.475489E+02,1.811988E-01,2.230207E+03,3.691316E+03
20:50:00,2.687079E-01,9.181315E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.455602E+03,2.859518E-01,3.509735E+03,6.689072E+03,3.544746E-01,9.839265E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.103441E+03,2.348631E-01,2.882422E+03,5.266349E+03,2.233694E-01,6.086865E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,6.545751E+02,1.654873E-01,2.030578E+03,3.480770E+03,3.400863E-01,9.564479E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.103441E+03,2.449337E-01,3.005861E+03,5.399719E+03,2.231502E-01,6.082678E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,6.545751E+02,1.794545E-01,2.201786E+03,3.661803E+03
21:00:00,2.687152E-01,9.181459E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.471226E+03,2.856628E-01,3.490545E+03,6.669419E+03,3.544803E-01,9.839376E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.115285E+03,2.339363E-01,2.859200E+03,5.242228E+03,2.233733E-01,6.086939E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,6.616013E+02,1.647951E-01,2.015055E+03,3.464611E+03,3.400921E-01,9.564592E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.115285E+03,2.439699E-01,2.982185E+03,5.375334E+03,2.231540E-01,6.082752E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,6.616013E+02,1.780346E-01,2.177341E+03,3.636483E+03
21:10:00,2.687218E-01,9.181586E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.486851E+03,2.854096E-01,3.471805E+03,6.650207E+03,3.544854E-01,9.839475E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.127129E+03,2.330778E-01,2.836823E+03,5.218947E+03,2.233767E-01,6.087004E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,6.686275E+02,1.641297E-01,1.999866E+03,3.448775E+03,3.400972E-01,9.564691E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.127129E+03,2.431114E-01,2.959808E+03,5.352248E+03,2.231574E-01,6.082817E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,6.686275E+02,1.768434E-01,2.155705E+03,3.614086E+03
21:20:00,2.687276E-01,9.181700E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.502475E+03,2.852039E-01,3.453658E+03,6.631643E+03,3.544900E-01,9.839561E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.138973E+03,2.322887E-01,2.815305E+03,5.196561E+03,2.233797E-01,6.087062E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,6.756537E+02,1.634933E-01,1.985039E+03,3.433314E+03,3.401018E-01,9.564779E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.138973E+03,2.423487E-01,2.938614E+03,5.330377E+03,2.231604E-01,6.082874E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,6.756537E+02,1.758331E-01,2.136294E+03,3.594009E+03
21:30:00,2.687329E-01,9.181802E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.518100E+03,2.850293E-01,3.435894E+03,6.613478E+03,3.544940E-01,9.839639E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.150818E+03,2.315466E-01,2.794364E+03,5.174752E+03,2.233823E-01,6.087113E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,6.826799E+02,1.628800E-01,1.970494E+03,3.418142E+03,3.401059E-01,9.564857E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.150818E+03,2.416594E-01,2.918320E+03,5.309419E+03,2.231631E-01,6.082925E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,6.826799E+02,1.749584E-01,2.118545E+03,3.575657E+03
21:40:00,2.687377E-01,9.181895E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.533724E+03,2.849136E-01,3.418852E+03,6.596095E+03,3.544976E-01,9.839709E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.162662E+03,2.308593E-01,2.774096E+03,5.153468E+03,2.233847E-01,6.087159E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,6.897061E+02,1.622980E-01,1.956335E+03,3.403232E+03,3.401096E-01,9.564927E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.162662E+03,2.410432E-01,2.898922E+03,5.289222E+03,2.231655E-01,6.082971E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,6.897061E+02,1.741999E-01,2.102221E+03,3.558612E+03
21:50:00,2.687420E-01,9.181978E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.549348E+03,2.848084E-01,3.401895E+03,6.578744E+03,3.545009E-01,9.839771E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.174506E+03,2.301874E-01,2.753987E+03,5.132470E+03,2.233869E-01,6.087200E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,6.967323E+02,1.617242E-01,1.942256E+03,3.388510E+03,3.401129E-01,9.564991E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.174506E+03,2.404566E-01,2.879857E+03,5.269466E+03,2.231676E-01,6.083013E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,6.967323E+02,1.735162E-01,2.086792E+03,3.542648E+03
22:00:00,2.687460E-01,9.182055E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.564973E+03,2.847053E-01,3.384961E+03,6.561411E+03,3.545039E-01,9.839829E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.186351E+03,2.295179E-01,2.733905E+03,5.111478E+03,2.233889E-01,6.087238E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.037585E+02,1.611508E-01,1.928179E+03,3.373788E+03,3.401159E-01,9.565049E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.186351E+03,2.398828E-01,2.860947E+03,5.249846E+03,2.231696E-01,6.083050E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.037585E+02,1.728794E-01,2.071937E+03,3.527257E+03
22:10:00,2.687497E-01,9.182125E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.577125E+03,2.372170E-01,2.808118E+03,5.904620E+03,3.545066E-01,9.839881E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.195563E+03,1.909937E-01,2.267797E+03,4.586578E+03,2.233907E-01,6.087272E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.092234E+02,1.344517E-01,1.609084E+03,3.031225E+03,3.401186E-01,9.565101E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.195563E+03,1.996715E-01,2.376050E+03,4.709545E+03,2.231714E-01,6.083084E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.092234E+02,1.450058E-01,1.741117E+03,3.179761E+03
22:20:00,2.687530E-01,9.182190E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.589277E+03,1.986811E-01,2.344598E+03,5.374630E+03,3.545092E-01,9.839929E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.204775E+03,1.595345E-01,1.891407E+03,4.161196E+03,2.233923E-01,6.087303E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.146882E+02,1.134670E-01,1.363197E+03,2.770187E+03,3.401212E-01,9.565150E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.204775E+03,1.678099E-01,1.997670E+03,4.289773E+03,2.231730E-01,6.083116E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.146882E+02,1.230761E-01,1.486007E+03,2.914361E+03
22:30:00,2.687562E-01,9.182250E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.601430E+03,1.623759E-01,1.892442E+03,4.820145E+03,3.545115E-01,9.839973E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.213987E+03,1.295681E-01,1.519141E+03,3.716681E+03,2.233938E-01,6.087333E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.201530E+02,9.334430E-02,1.116524E+03,2.490389E+03,3.401235E-01,9.565195E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.213987E+03,1.371924E-01,1.618830E+03,3.843663E+03,2.231746E-01,6.083145E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.201530E+02,1.022550E-01,1.232782E+03,2.635157E+03
22:40:00,2.687591E-01,9.182306E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.613582E+03,1.267835E-01,1.429080E+03,4.144492E+03,3.545137E-01,9.840015E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.223200E+03,1.003007E-01,1.139085E+03,3.191911E+03,2.233952E-01,6.087360E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.256178E+02,7.378139E-02,8.658094E+02,2.156575E+03,3.401257E-01,9.565236E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.223200E+03,1.073475E-01,1.232801E+03,3.318190E+03,2.231760E-01,6.083172E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.256178E+02,8.205897E-02,9.759901E+02,2.300696E+03
22:50:00,2.687618E-01,9.182358E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.625734E+03,9.687771E-02,1.022142E+03,3.503768E+03,3.545157E-01,9.840053E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.232412E+03,7.343958E-02,7.748498E+02,2.656083E+03,2.233966E-01,6.087385E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.310827E+02,5.470451E-02,6.105396E+02,1.791344E+03,3.401277E-01,9.565275E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.232412E+03,7.815542E-02,8.386028E+02,2.747046E+03,2.231773E-01,6.083197E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.310827E+02,6.239190E-02,7.148718E+02,1.934852E+03
23:00:00,2.687644E-01,9.182407E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.637887E+03,9.687771E-02,1.009990E+03,3.455922E+03,3.545176E-01,9.840090E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.241624E+03,7.343958E-02,7.656375E+02,2.619812E+03,2.233978E-01,6.087408E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.365475E+02,4.356530E-02,4.541860E+02,1.554106E+03,3.401296E-01,9.565312E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.241624E+03,7.343958E-02,7.656375E+02,2.619812E+03,2.231785E-01,6.083221E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.365475E+02,4.356530E-02,4.541860E+02,1.554106E+03
23:10:00,2.687668E-01,9.182454E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.650039E+03,9.687771E-02,9.978373E+02,3.408329E+03,3.545194E-01,9.840124E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.250836E+03,7.343958E-02,7.564253E+02,2.583734E+03,2.233990E-01,6.087431E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.420123E+02,4.385496E-02,4.527664E+02,1.538666E+03,3.401314E-01,9.565346E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.250836E+03,7.343958E-02,7.564253E+02,2.583734E+03,2.231797E-01,6.083243E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.420123E+02,5.159036E-02,5.607914E+02,1.694687E+03
23:20:00,2.687691E-01,9.182498E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.662191E+03,9.687771E-02,9.856850E+02,3.360988E+03,3.545211E-01,9.840156E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.260049E+03,7.343958E-02,7.472130E+02,2.547847E+03,2.234001E-01,6.087452E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.474771E+02,4.624921E-02,4.807363E+02,1.567326E+03,3.401331E-01,9.565378E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.260049E+03,7.343958E-02,7.472130E+02,2.547847E+03,2.231808E-01,6.083264E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.474771E+02,5.439928E-02,5.945468E+02,1.732313E+03
23:30:00,2.687713E-01,9.182540E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.674344E+03,9.687771E-02,9.735326E+02,3.313898E+03,3.545227E-01,9.840187E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.269261E+03,7.343958E-02,7.380008E+02,2.512150E+03,2.234011E-01,6.087472E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.529420E+02,4.803290E-02,5.001783E+02,1.584126E+03,3.401348E-01,9.565409E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.269261E+03,7.343958E-02,7.380008E+02,2.512150E+03,2.231818E-01,6.083284E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.529420E+02,5.637677E-02,6.166913E+02,1.753259E+03
23:40:00,2.687734E-01,9.182580E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.686496E+03,9.687771E-02,9.613803E+02,3.267057E+03,3.545242E-01,9.840216E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.278473E+03,7.343958E-02,7.287885E+02,2.476641E+03,2.234021E-01,6.087490E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.584068E+02,4.945805E-02,5.146128E+02,1.593765E+03,3.401363E-01,9.565438E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.278473E+03,7.343958E-02,7.287885E+02,2.476641E+03,2.231828E-01,6.083303E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.584068E+02,5.794506E-02,6.331214E+02,1.765680E+03
23:50:00,2.687754E-01,9.182618E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.698648E+03,9.687771E-02,9.492280E+02,3.220463E+03,3.545256E-01,9.840244E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.287685E+03,7.343958E-02,7.195763E+02,2.441319E+03,2.234030E-01,6.087509E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.638716E+02,5.058674E-02,5.249072E+02,1.597260E+03,3.401378E-01,9.565466E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.287685E+03,7.343958E-02,7.195763E+02,2.441319E+03,2.231838E-01,6.083321E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.638716E+02,5.917655E-02,6.448488E+02,1.770893E+03
24:00:00,2.687773E-01,9.182655E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.710801E+03,9.687771E-02,9.370757E+02,3.174114E+03,3.545270E-01,9.840270E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.296898E+03,7.343958E-02,7.103640E+02,2.406184E+03,2.234039E-01,6.087526E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.693364E+02,5.146951E-02,5.317675E+02,1.595530E+03,3.401392E-01,9.565493E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.296898E+03,7.343958E-02,7.103640E+02,2.406184E+03,2.231847E-01,6.083338E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.693364E+02,6.013101E-02,6.527082E+02,1.770085E+03
Coinc Peak   ,2.688184E-01,3.615838E-01,9.183439E+03,4.103373E+03,3.545566E-01,2.855354E-01,9.840835E+03,3.925834E+03,2.234229E-01,3.224829E-01,6.087888E+03,4.019979E+03,3.401688E-01,3.010408E-01,9.566060E+03,3.918803E+03,2.232037E-01,3.319901E-01,6.083701E+03,4.244174E+03
NonCoinc Peak,2.688184E-01,3.615838E-01,9.183439E+03,4.103373E+03,3.545566E-01,2.855354E-01,9.840835E+03,3.925834E+03,2.234229E-01,3.224829E-01,6.087888E+03,4.019979E+03,3.401688E-01,3.010408E-01,9.566060E+03,3.918803E+03,2.232037E-01,3.319901E-01,6.083701E+03,4.244174E+03
